#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       16741     1.20309     1.15776 0.000472596
       16742     1.20305     1.15776 0.000472576
       16743     1.20301     1.15776 0.000472555
       16744     1.20298     1.15777 0.000472535
       16745     1.20294     1.15777 0.000472514
       16746     1.20289     1.15777 0.000472493
       16747     1.20285     1.15778 0.000472473
       16748     1.20281     1.15778 0.000472452
       16749     1.20276     1.15778 0.000472432
       16750     1.20272     1.15778 0.000472411
       16751     1.20267     1.15779 0.000472391
       16752     1.20263     1.15779  0.00047237
       16753     1.20258     1.15779 0.000472349
       16754     1.20253     1.15779 0.000472329
       16755     1.20248      1.1578 0.000472308
       16756     1.20243      1.1578 0.000472287
       16757     1.20238      1.1578 0.000472267
       16758     1.20232      1.1578 0.000472246
       16759     1.20227     1.15781 0.000472225
       16760     1.20222     1.15781 0.000472205
       16761     1.20216     1.15781 0.000472184
       16762     1.20211     1.15782 0.000472163
       16763     1.20205     1.15782 0.000472142
       16764       1.202     1.15782 0.000472121
       16765     1.20194     1.15782 0.000472101
       16766     1.20189     1.15783  0.00047208
       16767     1.20183     1.15783 0.000472059
       16768     1.20177     1.15783 0.000472038
       16769     1.20172     1.15783 0.000472017
       16770     1.20166     1.15784 0.000471996
       16771      1.2016     1.15784 0.000471975
       16772     1.20154     1.15784 0.000471954
       16773     1.20149     1.15784 0.000471933
       16774     1.20143     1.15785 0.000471912
       16775     1.20137     1.15785 0.000471891
       16776     1.20131     1.15785  0.00047187
       16777     1.20126     1.15785 0.000471849
       16778      1.2012     1.15786 0.000471828
       16779     1.20114     1.15786 0.000471807
       16780     1.20108     1.15786 0.000471786
       16781     1.20103     1.15786 0.000471765
       16782     1.20097     1.15787 0.000471744
       16783     1.20091     1.15787 0.000471723
       16784     1.20086     1.15787 0.000471702
       16785      1.2008     1.15787  0.00047168
       16786     1.20074     1.15788 0.000471659
       16787     1.20069     1.15788 0.000471638
       16788     1.20063     1.15788 0.000471617
       16789     1.20058     1.15789 0.000471596
       16790     1.20052     1.15789 0.000471574
       16791     1.20047     1.15789 0.000471553
       16792     1.20041     1.15789 0.000471532
       16793     1.20036      1.1579  0.00047151
       16794     1.20031      1.1579 0.000471489
       16795     1.20026      1.1579 0.000471468
       16796      1.2002      1.1579 0.000471446
       16797     1.20015     1.15791 0.000471425
       16798      1.2001     1.15791 0.000471404
       16799     1.20005     1.15791 0.000471382
       16800         1.2     1.15791 0.000471361
       16801     1.19995     1.15792  0.00047134
       16802     1.19991     1.15792 0.000471318
       16803     1.19986     1.15792 0.000471297
       16804     1.19981     1.15792 0.000471275
       16805     1.19977     1.15793 0.000471254
       16806     1.19972     1.15793 0.000471232
       16807     1.19967     1.15793 0.000471211
       16808     1.19963     1.15793 0.000471189
       16809     1.19959     1.15794 0.000471168
       16810     1.19954     1.15794 0.000471146
       16811      1.1995     1.15794 0.000471125
       16812     1.19946     1.15794 0.000471103
       16813     1.19942     1.15795 0.000471082
       16814     1.19938     1.15795  0.00047106
       16815     1.19934     1.15795 0.000471038
       16816      1.1993     1.15795 0.000471017
       16817     1.19926     1.15795 0.000470995
       16818     1.19923     1.15796 0.000470974
       16819     1.19919     1.15796 0.000470952
       16820     1.19915     1.15796  0.00047093
       16821     1.19912     1.15796 0.000470909
       16822     1.19909     1.15797 0.000470887
       16823     1.19905     1.15797 0.000470865
       16824     1.19902     1.15797 0.000470844
       16825     1.19899     1.15797 0.000470822
       16826     1.19896     1.15798   0.0004708
       16827     1.19892     1.15798 0.000470779
       16828     1.19889     1.15798 0.000470757
       16829     1.19886     1.15798 0.000470735
       16830     1.19883     1.15799 0.000470714
       16831     1.19881     1.15799 0.000470692
       16832     1.19878     1.15799  0.00047067
       16833     1.19875     1.15799 0.000470648
       16834     1.19872       1.158 0.000470627
       16835      1.1987       1.158 0.000470605
       16836     1.19867       1.158 0.000470583
       16837     1.19864       1.158 0.000470561
       16838     1.19862     1.15801  0.00047054
       16839     1.19859     1.15801 0.000470518
       16840     1.19857     1.15801 0.000470496
       16841     1.19854     1.15801 0.000470474
       16842     1.19852     1.15802 0.000470453
       16843      1.1985     1.15802 0.000470431
       16844     1.19847     1.15802 0.000470409
       16845     1.19845     1.15802 0.000470387
       16846     1.19842     1.15803 0.000470365
       16847      1.1984     1.15803 0.000470344
       16848     1.19838     1.15803 0.000470322
       16849     1.19835     1.15803   0.0004703
       16850     1.19833     1.15803 0.000470278
       16851      1.1983     1.15804 0.000470256
       16852     1.19828     1.15804 0.000470234
       16853     1.19825     1.15804 0.000470213
       16854     1.19823     1.15804 0.000470191
       16855      1.1982     1.15805 0.000470169
       16856     1.19818     1.15805 0.000470147
       16857     1.19815     1.15805 0.000470125
       16858     1.19812     1.15805 0.000470103
       16859     1.19809     1.15806 0.000470081
       16860     1.19806     1.15806 0.000470059
       16861     1.19803     1.15806 0.000470038
       16862       1.198     1.15806 0.000470016
       16863     1.19797     1.15807 0.000469994
       16864     1.19794     1.15807 0.000469972
       16865     1.19791     1.15807  0.00046995
       16866     1.19787     1.15807 0.000469928
       16867     1.19784     1.15808 0.000469906
       16868      1.1978     1.15808 0.000469884
       16869     1.19776     1.15808 0.000469862
       16870     1.19772     1.15808  0.00046984
       16871     1.19768     1.15808 0.000469818
       16872     1.19764     1.15809 0.000469796
       16873     1.19759     1.15809 0.000469774
       16874     1.19755     1.15809 0.000469752
       16875      1.1975     1.15809  0.00046973
       16876     1.19745      1.1581 0.000469708
       16877      1.1974      1.1581 0.000469686
       16878     1.19735      1.1581 0.000469664
       16879     1.19729      1.1581 0.000469642
       16880     1.19723     1.15811  0.00046962
       16881     1.19718     1.15811 0.000469598
       16882     1.19711     1.15811 0.000469575
       16883     1.19705     1.15811 0.000469553
       16884     1.19698     1.15811 0.000469531
       16885     1.19692     1.15812 0.000469509
       16886     1.19685     1.15812 0.000469487
       16887     1.19677     1.15812 0.000469464
       16888      1.1967     1.15812 0.000469442
       16889     1.19662     1.15813  0.00046942
       16890     1.19654     1.15813 0.000469398
       16891     1.19645     1.15813 0.000469375
       16892     1.19637     1.15813 0.000469353
       16893     1.19628     1.15814 0.000469331
       16894     1.19618     1.15814 0.000469308
       16895     1.19609     1.15814 0.000469286
       16896     1.19599     1.15814 0.000469264
       16897     1.19589     1.15814 0.000469241
       16898     1.19578     1.15815 0.000469219
       16899     1.19567     1.15815 0.000469196
       16900     1.19556     1.15815 0.000469174
       16901     1.19545     1.15815 0.000469151
       16902     1.19533     1.15816 0.000469128
       16903     1.19521     1.15816 0.000469106
       16904     1.19508     1.15816 0.000469083
       16905     1.19495     1.15816  0.00046906
       16906     1.19482     1.15816 0.000469038
       16907     1.19468     1.15817 0.000469015
       16908     1.19454     1.15817 0.000468992
       16909      1.1944     1.15817 0.000468969
       16910     1.19425     1.15817 0.000468946
       16911      1.1941     1.15817 0.000468923
       16912     1.19395     1.15818   0.0004689
       16913     1.19379     1.15818 0.000468877
       16914     1.19362     1.15818 0.000468854
       16915     1.19345     1.15818 0.000468831
       16916     1.19328     1.15819 0.000468808
       16917     1.19311     1.15819 0.000468785
       16918     1.19293     1.15819 0.000468762
       16919     1.19274     1.15819 0.000468739
       16920     1.19256     1.15819 0.000468715
       16921     1.19236      1.1582 0.000468692
       16922     1.19217      1.1582 0.000468669
       16923     1.19197      1.1582 0.000468645
       16924     1.19176      1.1582 0.000468622
       16925     1.19155      1.1582 0.000468598
       16926     1.19134     1.15821 0.000468574
       16927     1.19112     1.15821 0.000468551
       16928      1.1909     1.15821 0.000468527
       16929     1.19068     1.15821 0.000468503
       16930     1.19045     1.15821  0.00046848
       16931     1.19021     1.15822 0.000468456
       16932     1.18998     1.15822 0.000468432
       16933     1.18974     1.15822 0.000468408
       16934     1.18949     1.15822 0.000468384
       16935     1.18924     1.15822  0.00046836
       16936     1.18899     1.15822 0.000468336
       16937     1.18873     1.15823 0.000468311
       16938     1.18848     1.15823 0.000468287
       16939     1.18821     1.15823 0.000468263
       16940     1.18795     1.15823 0.000468238
       16941     1.18768     1.15823 0.000468214
       16942     1.18741     1.15823  0.00046819
       16943     1.18713     1.15824 0.000468165
       16944     1.18686     1.15824  0.00046814
       16945     1.18658     1.15824 0.000468116
       16946      1.1863     1.15824 0.000468091
       16947     1.18602     1.15824 0.000468066
       16948     1.18573     1.15824 0.000468042
       16949     1.18545     1.15825 0.000468017
       16950     1.18516     1.15825 0.000467992
       16951     1.18487     1.15825 0.000467967
       16952     1.18459     1.15825 0.000467942
       16953      1.1843     1.15825 0.000467917
       16954     1.18401     1.15825 0.000467892
       16955     1.18372     1.15826 0.000467866
       16956     1.18344     1.15826 0.000467841
       16957     1.18315     1.15826 0.000467816
       16958     1.18287     1.15826 0.000467791
       16959     1.18258     1.15826 0.000467765
       16960      1.1823     1.15826  0.00046774
