#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       27091   -0.424961   -0.339874 0.000494841
       27092    -0.42523   -0.339878 0.000494833
       27093   -0.425508   -0.339881 0.000494825
       27094   -0.425793   -0.339884 0.000494817
       27095   -0.426087   -0.339887 0.000494809
       27096   -0.426387    -0.33989 0.000494801
       27097   -0.426696   -0.339894 0.000494793
       27098   -0.427011   -0.339897 0.000494785
       27099   -0.427333     -0.3399 0.000494777
       27100   -0.427658   -0.339903  0.00049477
       27101   -0.427992   -0.339906 0.000494762
       27102   -0.428326    -0.33991 0.000494755
       27103   -0.428665   -0.339913 0.000494747
       27104   -0.429007   -0.339916  0.00049474
       27105   -0.429355    -0.33992 0.000494733
       27106   -0.429703   -0.339923 0.000494725
       27107   -0.430055   -0.339926 0.000494718
       27108    -0.43041    -0.33993 0.000494711
       27109   -0.430764   -0.339933 0.000494704
       27110   -0.431122   -0.339936 0.000494698
       27111   -0.431481    -0.33994 0.000494691
       27112   -0.431843   -0.339943 0.000494684
       27113     -0.4322   -0.339946 0.000494678
       27114    -0.43256    -0.33995 0.000494671
       27115    -0.43292   -0.339953 0.000494665
       27116   -0.433281   -0.339957 0.000494659
       27117    -0.43364    -0.33996 0.000494652
       27118   -0.433995   -0.339964 0.000494646
       27119   -0.434351   -0.339967  0.00049464
       27120   -0.434704   -0.339971 0.000494634
       27121   -0.435058   -0.339974 0.000494629
       27122   -0.435411   -0.339978 0.000494623
       27123   -0.435762   -0.339981 0.000494617
       27124   -0.436111   -0.339985 0.000494612
       27125   -0.436458   -0.339988 0.000494606
       27126   -0.436803   -0.339992 0.000494601
       27127   -0.437146   -0.339995 0.000494596
       27128   -0.437488   -0.339999 0.000494591
       27129   -0.437827   -0.340003 0.000494585
       27130   -0.438161   -0.340006  0.00049458
       27131   -0.438496    -0.34001 0.000494576
       27132   -0.438828   -0.340014 0.000494571
       27133   -0.439158   -0.340017 0.000494566
       27134   -0.439481   -0.340021 0.000494561
       27135   -0.439809   -0.340025 0.000494557
       27136   -0.440133   -0.340028 0.000494552
       27137   -0.440454   -0.340032 0.000494548
       27138   -0.440773   -0.340036 0.000494544
       27139   -0.441092   -0.340039 0.000494539
       27140   -0.441404   -0.340043 0.000494535
       27141   -0.441718   -0.340047 0.000494531
       27142   -0.442028   -0.340051 0.000494527
       27143   -0.442336   -0.340054 0.000494524
       27144   -0.442642   -0.340058  0.00049452
       27145   -0.442945   -0.340062 0.000494516
       27146   -0.443246   -0.340066 0.000494512
       27147   -0.443545    -0.34007 0.000494509
       27148    -0.44384   -0.340073 0.000494505
       27149   -0.444135   -0.340077 0.000494502
       27150    -0.44443   -0.340081 0.000494499
       27151    -0.44472   -0.340085 0.000494496
       27152   -0.445009   -0.340089 0.000494493
       27153   -0.445295   -0.340093 0.000494489
       27154   -0.445581   -0.340097 0.000494487
       27155   -0.445863     -0.3401 0.000494484
       27156   -0.446141   -0.340104 0.000494481
       27157   -0.446418   -0.340108 0.000494478
       27158   -0.446693   -0.340112 0.000494476
       27159   -0.446962   -0.340116 0.000494473
       27160   -0.447233    -0.34012  0.00049447
       27161   -0.447504   -0.340124 0.000494468
       27162   -0.447773   -0.340128 0.000494466
       27163   -0.448037   -0.340132 0.000494464
       27164   -0.448298   -0.340136 0.000494461
       27165    -0.44856    -0.34014 0.000494459
       27166   -0.448817   -0.340144 0.000494457
       27167   -0.449071   -0.340148 0.000494455
       27168   -0.449323   -0.340152 0.000494453
       27169    -0.44957   -0.340156 0.000494452
       27170   -0.449817    -0.34016  0.00049445
       27171   -0.450059   -0.340164 0.000494448
       27172     -0.4503   -0.340168 0.000494447
       27173   -0.450542   -0.340172 0.000494445
       27174   -0.450776   -0.340176 0.000494444
       27175   -0.451009    -0.34018 0.000494442
       27176    -0.45124   -0.340184 0.000494441
       27177   -0.451466   -0.340189  0.00049444
       27178   -0.451691   -0.340193 0.000494439
       27179   -0.451913   -0.340197 0.000494438
       27180   -0.452128   -0.340201 0.000494436
       27181   -0.452345   -0.340205 0.000494435
       27182   -0.452556   -0.340209 0.000494435
       27183   -0.452767   -0.340213 0.000494434
       27184   -0.452975   -0.340217 0.000494433
       27185    -0.45318   -0.340222 0.000494432
       27186   -0.453382   -0.340226 0.000494432
       27187   -0.453584    -0.34023 0.000494431
       27188    -0.45378   -0.340234  0.00049443
       27189   -0.453976   -0.340238  0.00049443
       27190   -0.454167   -0.340242 0.000494429
       27191   -0.454354   -0.340247 0.000494429
       27192   -0.454539   -0.340251 0.000494429
       27193   -0.454719   -0.340255 0.000494429
       27194   -0.454899   -0.340259 0.000494428
       27195   -0.455076   -0.340263 0.000494428
       27196   -0.455248   -0.340268 0.000494428
       27197   -0.455419   -0.340272 0.000494428
       27198   -0.455593   -0.340276 0.000494428
       27199   -0.455762    -0.34028 0.000494428
       27200   -0.455922   -0.340285 0.000494428
       27201   -0.456084   -0.340289 0.000494428
       27202   -0.456243   -0.340293 0.000494429
       27203   -0.456401   -0.340297 0.000494429
       27204   -0.456556   -0.340302 0.000494429
       27205    -0.45671   -0.340306 0.000494429
       27206   -0.456862    -0.34031  0.00049443
       27207   -0.457011   -0.340315  0.00049443
       27208   -0.457162   -0.340319 0.000494431
       27209   -0.457308   -0.340323 0.000494431
       27210   -0.457458   -0.340327 0.000494432
       27211   -0.457602   -0.340332 0.000494432
       27212   -0.457745   -0.340336 0.000494433
       27213   -0.457883    -0.34034 0.000494434
       27214   -0.458024   -0.340345 0.000494434
       27215   -0.458166   -0.340349 0.000494435
       27216   -0.458307   -0.340353 0.000494436
       27217   -0.458445   -0.340358 0.000494437
       27218   -0.458582   -0.340362 0.000494438
       27219   -0.458721   -0.340366 0.000494439
       27220   -0.458863   -0.340371  0.00049444
       27221   -0.459002   -0.340375 0.000494441
       27222   -0.459136    -0.34038 0.000494442
       27223   -0.459272   -0.340384 0.000494443
       27224   -0.459411   -0.340388 0.000494444
       27225   -0.459548   -0.340393 0.000494445
       27226   -0.459686   -0.340397 0.000494447
       27227   -0.459823   -0.340401 0.000494448
       27228   -0.459962   -0.340406 0.000494449
       27229   -0.460101    -0.34041 0.000494451
       27230   -0.460239   -0.340415 0.000494452
       27231   -0.460379   -0.340419 0.000494454
       27232   -0.460524   -0.340423 0.000494455
       27233   -0.460666   -0.340428 0.000494457
       27234   -0.460811   -0.340432 0.000494458
       27235   -0.460956   -0.340437  0.00049446
       27236     -0.4611   -0.340441 0.000494462
       27237   -0.461251   -0.340446 0.000494463
       27238     -0.4614    -0.34045 0.000494465
       27239   -0.461549   -0.340454 0.000494467
       27240   -0.461701   -0.340459 0.000494469
       27241   -0.461853   -0.340463 0.000494471
       27242   -0.462006   -0.340468 0.000494473
       27243   -0.462163   -0.340472 0.000494475
       27244   -0.462325   -0.340477 0.000494477
       27245    -0.46249   -0.340481 0.000494479
       27246   -0.462655   -0.340486 0.000494481
       27247   -0.462822    -0.34049 0.000494483
       27248   -0.462985   -0.340495 0.000494486
       27249   -0.463153   -0.340499 0.000494488
       27250   -0.463325   -0.340504  0.00049449
       27251   -0.463493   -0.340508 0.000494493
       27252   -0.463666   -0.340513 0.000494495
       27253   -0.463838   -0.340517 0.000494498
       27254   -0.464014   -0.340522 0.000494501
       27255   -0.464189   -0.340526 0.000494503
       27256   -0.464365   -0.340531 0.000494506
       27257   -0.464546   -0.340535 0.000494509
       27258   -0.464727    -0.34054 0.000494512
       27259    -0.46491   -0.340545 0.000494515
       27260   -0.465097   -0.340549 0.000494518
       27261   -0.465285   -0.340554 0.000494521
       27262   -0.465471   -0.340558 0.000494524
       27263   -0.465663   -0.340563 0.000494527
       27264   -0.465847   -0.340567  0.00049453
       27265   -0.466036   -0.340572 0.000494533
       27266   -0.466225   -0.340577 0.000494537
       27267   -0.466413   -0.340581  0.00049454
       27268   -0.466604   -0.340586 0.000494543
       27269   -0.466795   -0.340591 0.000494547
       27270   -0.466989   -0.340595 0.000494551
       27271   -0.467183     -0.3406 0.000494554
       27272   -0.467377   -0.340604 0.000494558
       27273   -0.467568   -0.340609 0.000494562
       27274   -0.467759   -0.340614 0.000494566
       27275   -0.467947   -0.340618 0.000494569
       27276   -0.468137   -0.340623 0.000494573
       27277   -0.468329   -0.340628 0.000494577
       27278   -0.468523   -0.340632 0.000494582
       27279   -0.468713   -0.340637 0.000494586
       27280   -0.468899   -0.340642  0.00049459
       27281    -0.46908   -0.340647 0.000494594
       27282   -0.469269   -0.340651 0.000494599
       27283   -0.469447   -0.340656 0.000494603
       27284   -0.469628   -0.340661 0.000494607
       27285   -0.469807   -0.340665 0.000494612
       27286   -0.469984    -0.34067 0.000494616
       27287    -0.47016   -0.340675 0.000494621
       27288   -0.470333    -0.34068 0.000494626
       27289   -0.470506   -0.340684 0.000494631
       27290   -0.470674   -0.340689 0.000494635
       27291    -0.47084   -0.340694  0.00049464
       27292   -0.471003   -0.340699 0.000494645
       27293   -0.471165   -0.340704  0.00049465
       27294   -0.471317   -0.340708 0.000494655
       27295   -0.471473   -0.340713  0.00049466
       27296   -0.471624   -0.340718 0.000494665
       27297   -0.471771   -0.340723 0.000494671
       27298   -0.471914   -0.340728 0.000494676
       27299   -0.472054   -0.340732 0.000494681
       27300   -0.472187   -0.340737 0.000494686
       27301   -0.472319   -0.340742 0.000494692
       27302   -0.472447   -0.340747 0.000494697
       27303   -0.472571   -0.340752 0.000494703
       27304    -0.47269   -0.340756 0.000494708
       27305   -0.472802   -0.340761 0.000494714
       27306   -0.472913   -0.340766 0.000494719
       27307   -0.473016   -0.340771 0.000494725
       27308   -0.473117   -0.340776  0.00049473
       27309   -0.473212   -0.340781 0.000494736
       27310   -0.473303   -0.340786 0.000494742
       27311   -0.473391    -0.34079 0.000494747
       27312   -0.473471   -0.340795 0.000494753
       27313   -0.473548     -0.3408 0.000494759
       27314   -0.473618   -0.340805 0.000494765
       27315   -0.473684    -0.34081  0.00049477
       27316   -0.473737   -0.340815 0.000494776
       27317   -0.473787    -0.34082 0.000494782
       27318   -0.473833   -0.340824 0.000494788
       27319   -0.473881   -0.340829 0.000494794
       27320   -0.473917   -0.340834   0.0004948
       27321   -0.473945   -0.340839 0.000494806
       27322   -0.473967   -0.340844 0.000494811
       27323   -0.473982   -0.340849 0.000494817
       27324   -0.473991   -0.340854 0.000494823
       27325   -0.473993   -0.340859 0.000494829
       27326   -0.473989   -0.340863 0.000494835
       27327   -0.473977   -0.340868 0.000494841
       27328   -0.473957   -0.340873 0.000494847
       27329   -0.473934   -0.340878 0.000494852
       27330   -0.473904   -0.340883 0.000494858
       27331   -0.473865   -0.340888 0.000494864
       27332   -0.473819   -0.340893  0.00049487
       27333   -0.473765   -0.340897 0.000494876
       27334   -0.473708   -0.340902 0.000494881
       27335    -0.47364   -0.340907 0.000494887
       27336   -0.473564   -0.340912 0.000494893
       27337   -0.473478   -0.340917 0.000494899
       27338   -0.473389   -0.340922 0.000494904
       27339   -0.473289   -0.340927  0.00049491
       27340   -0.473182   -0.340931 0.000494915
       27341    -0.47307   -0.340936 0.000494921
       27342    -0.47295   -0.340941 0.000494926
       27343   -0.472819   -0.340946 0.000494932
       27344    -0.47268   -0.340951 0.000494937
       27345   -0.472533   -0.340956 0.000494942
       27346   -0.472378    -0.34096 0.000494947
       27347   -0.472213   -0.340965 0.000494953
       27348   -0.472043    -0.34097 0.000494958
       27349   -0.471863   -0.340975 0.000494963
       27350   -0.471675   -0.340979 0.000494968
       27351   -0.471479   -0.340984 0.000494973
       27352   -0.471271   -0.340989 0.000494977
       27353    -0.47106   -0.340994 0.000494982
       27354   -0.470836   -0.340999 0.000494987
       27355   -0.470603   -0.341003 0.000494991
       27356   -0.470361   -0.341008 0.000494996
       27357   -0.470111   -0.341013    0.000495
       27358   -0.469855   -0.341017 0.000495005
       27359   -0.469593   -0.341022 0.000495009
       27360   -0.469319   -0.341027 0.000495013
       27361   -0.469037   -0.341031 0.000495017
       27362   -0.468742   -0.341036 0.000495021
       27363   -0.468441   -0.341041 0.000495025
       27364   -0.468131   -0.341045 0.000495028
       27365   -0.467815    -0.34105 0.000495032
       27366   -0.467493   -0.341055 0.000495035
       27367    -0.46716   -0.341059 0.000495039
       27368   -0.466817   -0.341064 0.000495042
       27369   -0.466467   -0.341068 0.000495045
       27370   -0.466109   -0.341073 0.000495048
       27371   -0.465744   -0.341078 0.000495051
       27372   -0.465367   -0.341082 0.000495054
       27373   -0.464988   -0.341087 0.000495056
       27374   -0.464595   -0.341091 0.000495059
       27375   -0.464198   -0.341096 0.000495061
