#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       14393     1.73728     1.73032 0.000808697
       14394     1.73718     1.73032 0.000808641
       14395     1.73709     1.73032 0.000808585
       14396       1.737     1.73032 0.000808529
       14397     1.73692     1.73032 0.000808473
       14398     1.73685     1.73032 0.000808417
       14399     1.73679     1.73032 0.000808361
       14400     1.73673     1.73032 0.000808305
       14401     1.73669     1.73033 0.000808249
       14402     1.73665     1.73033 0.000808193
       14403     1.73662     1.73033 0.000808137
       14404     1.73659     1.73033 0.000808081
       14405     1.73658     1.73033 0.000808025
       14406     1.73657     1.73033 0.000807969
       14407     1.73657     1.73033 0.000807913
       14408     1.73658     1.73033 0.000807857
       14409      1.7366     1.73033 0.000807801
       14410     1.73663     1.73033 0.000807745
       14411     1.73666     1.73033 0.000807689
       14412     1.73671     1.73033 0.000807633
       14413     1.73676     1.73033 0.000807577
       14414     1.73681     1.73033 0.000807521
       14415     1.73688     1.73033 0.000807465
       14416     1.73695     1.73033 0.000807409
       14417     1.73703     1.73033 0.000807354
       14418     1.73712     1.73033 0.000807298
       14419     1.73721     1.73033 0.000807242
       14420     1.73731     1.73033 0.000807186
       14421     1.73742     1.73033  0.00080713
       14422     1.73754     1.73033 0.000807074
       14423     1.73766     1.73034 0.000807019
       14424     1.73778     1.73034 0.000806963
       14425     1.73791     1.73034 0.000806907
       14426     1.73805     1.73034 0.000806851
       14427     1.73819     1.73034 0.000806796
       14428     1.73834     1.73034  0.00080674
       14429     1.73849     1.73034 0.000806684
       14430     1.73865     1.73034 0.000806628
       14431     1.73881     1.73034 0.000806573
       14432     1.73897     1.73034 0.000806517
       14433     1.73914     1.73034 0.000806461
       14434     1.73931     1.73034 0.000806406
       14435     1.73948     1.73034  0.00080635
       14436     1.73966     1.73034 0.000806295
       14437     1.73984     1.73034 0.000806239
       14438     1.74002     1.73034 0.000806183
       14439      1.7402     1.73034 0.000806128
       14440     1.74038     1.73035 0.000806072
       14441     1.74057     1.73035 0.000806017
       14442     1.74075     1.73035 0.000805961
       14443     1.74094     1.73035 0.000805906
       14444     1.74113     1.73035  0.00080585
       14445     1.74131     1.73035 0.000805795
       14446      1.7415     1.73035  0.00080574
       14447     1.74168     1.73035 0.000805684
       14448     1.74186     1.73035 0.000805629
       14449     1.74205     1.73035 0.000805573
       14450     1.74223     1.73035 0.000805518
       14451     1.74241     1.73035 0.000805463
       14452     1.74258     1.73035 0.000805408
       14453     1.74276     1.73036 0.000805352
       14454     1.74293     1.73036 0.000805297
       14455      1.7431     1.73036 0.000805242
       14456     1.74326     1.73036 0.000805187
       14457     1.74342     1.73036 0.000805131
       14458     1.74358     1.73036 0.000805076
       14459     1.74374     1.73036 0.000805021
       14460     1.74389     1.73036 0.000804966
       14461     1.74403     1.73036 0.000804911
       14462     1.74417     1.73036 0.000804856
       14463     1.74431     1.73036 0.000804801
       14464     1.74444     1.73037 0.000804746
       14465     1.74457     1.73037 0.000804691
       14466     1.74469     1.73037 0.000804636
       14467     1.74481     1.73037 0.000804581
       14468     1.74492     1.73037 0.000804526
       14469     1.74502     1.73037 0.000804471
       14470     1.74512     1.73037 0.000804416
       14471     1.74521     1.73037 0.000804361
       14472     1.74529     1.73037 0.000804306
       14473     1.74537     1.73037 0.000804251
       14474     1.74545     1.73038 0.000804196
       14475     1.74551     1.73038 0.000804141
       14476     1.74557     1.73038 0.000804086
       14477     1.74562     1.73038 0.000804031
       14478     1.74567     1.73038 0.000803977
       14479      1.7457     1.73038 0.000803922
       14480     1.74573     1.73038 0.000803867
       14481     1.74576     1.73038 0.000803812
       14482     1.74577     1.73038 0.000803757
       14483     1.74578     1.73039 0.000803703
       14484     1.74578     1.73039 0.000803648
       14485     1.74577     1.73039 0.000803593
       14486     1.74576     1.73039 0.000803538
       14487     1.74573     1.73039 0.000803483
       14488      1.7457     1.73039 0.000803429
       14489     1.74566     1.73039 0.000803374
       14490     1.74562     1.73039 0.000803319
       14491     1.74556     1.73039 0.000803264
       14492      1.7455      1.7304  0.00080321
       14493     1.74543      1.7304 0.000803155
       14494     1.74536      1.7304   0.0008031
       14495     1.74527      1.7304 0.000803045
       14496     1.74518      1.7304 0.000802991
       14497     1.74508      1.7304 0.000802936
       14498     1.74498      1.7304 0.000802881
       14499     1.74486      1.7304 0.000802826
       14500     1.74474      1.7304 0.000802772
       14501     1.74461      1.7304 0.000802717
       14502     1.74448     1.73041 0.000802662
       14503     1.74433     1.73041 0.000802607
       14504     1.74419     1.73041 0.000802553
       14505     1.74403     1.73041 0.000802498
       14506     1.74387     1.73041 0.000802443
       14507      1.7437     1.73041 0.000802388
       14508     1.74353     1.73041 0.000802333
       14509     1.74335     1.73041 0.000802279
       14510     1.74316     1.73041 0.000802224
       14511     1.74297     1.73041 0.000802169
       14512     1.74278     1.73041 0.000802114
       14513     1.74258     1.73042 0.000802059
       14514     1.74238     1.73042 0.000802004
       14515     1.74217     1.73042  0.00080195
       14516     1.74196     1.73042 0.000801895
       14517     1.74174     1.73042  0.00080184
       14518     1.74152     1.73042 0.000801785
       14519      1.7413     1.73042  0.00080173
       14520     1.74108     1.73042 0.000801675
       14521     1.74085     1.73042  0.00080162
       14522     1.74063     1.73042 0.000801566
       14523      1.7404     1.73042 0.000801511
       14524     1.74017     1.73042 0.000801456
       14525     1.73994     1.73042 0.000801401
       14526     1.73971     1.73042 0.000801346
       14527     1.73948     1.73043 0.000801291
       14528     1.73926     1.73043 0.000801236
       14529     1.73903     1.73043 0.000801181
       14530     1.73881     1.73043 0.000801126
       14531     1.73859     1.73043 0.000801071
       14532     1.73837     1.73043 0.000801016
       14533     1.73815     1.73043 0.000800961
       14534     1.73794     1.73043 0.000800906
       14535     1.73774     1.73043 0.000800851
       14536     1.73753     1.73043 0.000800797
       14537     1.73734     1.73043 0.000800742
       14538     1.73715     1.73043 0.000800687
       14539     1.73696     1.73043 0.000800632
       14540     1.73679     1.73043 0.000800577
       14541     1.73662     1.73043 0.000800522
       14542     1.73646     1.73043 0.000800467
       14543     1.73631     1.73043 0.000800412
       14544     1.73616     1.73043 0.000800357
       14545     1.73603     1.73043 0.000800302
       14546      1.7359     1.73043 0.000800247
       14547     1.73579     1.73043 0.000800192
       14548     1.73569     1.73044 0.000800137
       14549     1.73559     1.73044 0.000800082
       14550     1.73551     1.73044 0.000800027
       14551     1.73545     1.73044 0.000799973
       14552     1.73539     1.73044 0.000799918
       14553     1.73535     1.73044 0.000799863
       14554     1.73532     1.73044 0.000799808
       14555      1.7353     1.73044 0.000799753
       14556     1.73529     1.73044 0.000799698
       14557     1.73531     1.73044 0.000799643
       14558     1.73533     1.73044 0.000799588
       14559     1.73537     1.73044 0.000799534
       14560     1.73542     1.73044 0.000799479
       14561     1.73549     1.73044 0.000799424
       14562     1.73557     1.73044 0.000799369
       14563     1.73567     1.73044 0.000799314
       14564     1.73578     1.73044 0.000799259
       14565      1.7359     1.73044 0.000799205
       14566     1.73604     1.73044  0.00079915
       14567      1.7362     1.73044 0.000799095
       14568     1.73637     1.73044  0.00079904
       14569     1.73655     1.73044 0.000798986
       14570     1.73675     1.73044 0.000798931
       14571     1.73697     1.73044 0.000798876
       14572     1.73719     1.73044 0.000798822
       14573     1.73743     1.73044 0.000798767
       14574     1.73769     1.73044 0.000798712
       14575     1.73796     1.73045 0.000798658
       14576     1.73824     1.73045 0.000798603
       14577     1.73853     1.73045 0.000798548
       14578     1.73883     1.73045 0.000798494
       14579     1.73915     1.73045 0.000798439
       14580     1.73948     1.73045 0.000798385
       14581     1.73982     1.73045  0.00079833
       14582     1.74017     1.73045 0.000798276
       14583     1.74053     1.73045 0.000798221
       14584      1.7409     1.73045 0.000798167
       14585     1.74128     1.73045 0.000798113
       14586     1.74167     1.73045 0.000798058
       14587     1.74207     1.73045 0.000798004
       14588     1.74247     1.73045  0.00079795
       14589     1.74288     1.73045 0.000797895
       14590      1.7433     1.73046 0.000797841
       14591     1.74372     1.73046 0.000797787
       14592     1.74415     1.73046 0.000797733
       14593     1.74458     1.73046 0.000797679
       14594     1.74502     1.73046 0.000797625
       14595     1.74546     1.73046 0.000797571
       14596      1.7459     1.73046 0.000797517
       14597     1.74635     1.73046 0.000797463
       14598      1.7468     1.73046 0.000797409
       14599     1.74725     1.73047 0.000797355
       14600      1.7477     1.73047 0.000797302
       14601     1.74815     1.73047 0.000797248
       14602      1.7486     1.73047 0.000797194
       14603     1.74904     1.73047 0.000797141
       14604     1.74949     1.73047 0.000797087
       14605     1.74993     1.73047 0.000797034
       14606     1.75037     1.73047  0.00079698
       14607     1.75081     1.73048 0.000796927
       14608     1.75125     1.73048 0.000796874
       14609     1.75167     1.73048  0.00079682
       14610      1.7521     1.73048 0.000796767
       14611     1.75252     1.73048 0.000796714
       14612     1.75293     1.73048 0.000796661
       14613     1.75334     1.73048 0.000796608
