#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        5567    0.834253    0.874991  0.00132795
        5568    0.833932    0.874984  0.00132773
        5569    0.833626    0.874976  0.00132752
        5570    0.833334    0.874969   0.0013273
        5571    0.833057    0.874961  0.00132708
        5572    0.832795    0.874954  0.00132686
        5573    0.832549    0.874946  0.00132665
        5574    0.832318    0.874938  0.00132643
        5575    0.832102    0.874931  0.00132622
        5576    0.831902    0.874923    0.001326
        5577    0.831719    0.874915  0.00132579
        5578    0.831551    0.874907  0.00132557
        5579    0.831398      0.8749  0.00132536
        5580    0.831262    0.874892  0.00132514
        5581    0.831142    0.874884  0.00132493
        5582    0.831038    0.874876  0.00132471
        5583    0.830949    0.874868   0.0013245
        5584    0.830877     0.87486  0.00132429
        5585    0.830821    0.874852  0.00132407
        5586    0.830782    0.874845  0.00132386
        5587    0.830758    0.874837  0.00132365
        5588    0.830751    0.874829  0.00132343
        5589    0.830761    0.874821  0.00132322
        5590    0.830787    0.874813  0.00132301
        5591    0.830831    0.874805  0.00132279
        5592    0.830893    0.874797  0.00132258
        5593    0.830974    0.874789  0.00132237
        5594    0.831072    0.874782  0.00132215
        5595    0.831189    0.874774  0.00132194
        5596    0.831326    0.874766  0.00132173
        5597    0.831482    0.874758  0.00132151
        5598    0.831657    0.874751   0.0013213
        5599    0.831853    0.874743  0.00132108
        5600    0.832069    0.874735  0.00132087
        5601    0.832307    0.874728  0.00132066
        5602    0.832566     0.87472  0.00132044
        5603    0.832848    0.874713  0.00132023
        5604    0.833152    0.874705  0.00132001
        5605     0.83348    0.874698   0.0013198
        5606    0.833831    0.874691  0.00131958
        5607    0.834207    0.874684  0.00131937
        5608    0.834607    0.874676  0.00131915
        5609    0.835031    0.874669  0.00131894
        5610     0.83548    0.874662  0.00131872
        5611    0.835954    0.874655   0.0013185
        5612    0.836454    0.874649  0.00131828
        5613    0.836979    0.874642  0.00131807
        5614     0.83753    0.874635  0.00131785
        5615    0.838106    0.874629  0.00131763
        5616    0.838707    0.874622  0.00131741
        5617    0.839332    0.874616  0.00131719
        5618    0.839982     0.87461  0.00131697
        5619    0.840657    0.874604  0.00131675
        5620    0.841354    0.874598  0.00131653
        5621    0.842074    0.874592  0.00131631
        5622    0.842817    0.874587  0.00131609
        5623    0.843581    0.874581  0.00131586
        5624    0.844365    0.874576  0.00131564
        5625    0.845168     0.87457  0.00131542
        5626    0.845989    0.874565  0.00131519
        5627    0.846828     0.87456  0.00131497
        5628    0.847681    0.874556  0.00131474
        5629    0.848549    0.874551  0.00131452
        5630     0.84943    0.874547  0.00131429
        5631    0.850322    0.874542  0.00131407
        5632    0.851223    0.874538  0.00131384
        5633    0.852132    0.874534  0.00131361
        5634    0.853047     0.87453  0.00131338
        5635    0.853966    0.874527  0.00131316
        5636    0.854887    0.874523  0.00131293
        5637    0.855809     0.87452   0.0013127
        5638     0.85673    0.874517  0.00131247
        5639    0.857648    0.874514  0.00131224
        5640     0.85856    0.874511  0.00131201
        5641    0.859465    0.874508  0.00131178
        5642    0.860361    0.874506  0.00131155
        5643    0.861246    0.874503  0.00131132
        5644    0.862117    0.874501  0.00131109
        5645    0.862973    0.874499  0.00131086
        5646    0.863812    0.874497  0.00131063
        5647    0.864632    0.874496   0.0013104
        5648    0.865431    0.874494  0.00131017
        5649    0.866208    0.874492  0.00130994
        5650     0.86696    0.874491   0.0013097
        5651    0.867686     0.87449  0.00130947
        5652    0.868385    0.874489  0.00130924
        5653    0.869055    0.874488  0.00130901
        5654    0.869694    0.874487  0.00130878
        5655    0.870302    0.874486  0.00130855
        5656    0.870877    0.874486  0.00130832
        5657    0.871418    0.874485  0.00130809
        5658    0.871924    0.874485  0.00130785
        5659    0.872393    0.874484  0.00130762
        5660    0.872825    0.874484  0.00130739
        5661    0.873219    0.874484  0.00130716
        5662    0.873575    0.874484  0.00130693
        5663    0.873892    0.874484   0.0013067
        5664    0.874169    0.874483  0.00130647
        5665    0.874406    0.874483  0.00130624
        5666    0.874603    0.874483  0.00130601
        5667     0.87476    0.874484  0.00130578
        5668    0.874877    0.874484  0.00130555
        5669    0.874953    0.874484  0.00130532
        5670    0.874989    0.874484  0.00130509
        5671    0.874985    0.874484  0.00130486
        5672     0.87494    0.874484  0.00130463
        5673    0.874855    0.874484   0.0013044
        5674    0.874731    0.874484  0.00130417
        5675    0.874568    0.874484  0.00130394
        5676    0.874368    0.874484  0.00130371
        5677     0.87413    0.874484  0.00130348
        5678    0.873855    0.874484  0.00130325
        5679    0.873545    0.874484  0.00130302
        5680      0.8732    0.874483  0.00130279
        5681    0.872821    0.874483  0.00130256
        5682     0.87241    0.874483  0.00130233
        5683    0.871968    0.874482   0.0013021
        5684    0.871496    0.874482  0.00130187
        5685    0.870996    0.874481  0.00130164
        5686    0.870469    0.874481  0.00130142
        5687    0.869917     0.87448  0.00130119
        5688    0.869342    0.874479  0.00130096
        5689    0.868745    0.874478  0.00130073
        5690     0.86813    0.874477   0.0013005
        5691    0.867497    0.874475  0.00130027
        5692    0.866849    0.874474  0.00130005
        5693    0.866187    0.874473  0.00129982
        5694    0.865514    0.874471  0.00129959
        5695    0.864832    0.874469  0.00129936
        5696    0.864142    0.874468  0.00129914
        5697    0.863447    0.874466  0.00129891
        5698    0.862749    0.874464  0.00129868
        5699    0.862051    0.874461  0.00129846
        5700    0.861354    0.874459  0.00129823
        5701    0.860661    0.874457  0.00129801
        5702    0.859973    0.874454  0.00129778
        5703    0.859292    0.874451  0.00129756
        5704     0.85862    0.874449  0.00129733
        5705    0.857959    0.874446  0.00129711
        5706    0.857309    0.874443  0.00129688
        5707    0.856674     0.87444  0.00129666
        5708    0.856052    0.874436  0.00129644
        5709    0.855446    0.874433  0.00129621
        5710    0.854856     0.87443  0.00129599
        5711    0.854284    0.874426  0.00129577
        5712    0.853728    0.874423  0.00129555
        5713    0.853191    0.874419  0.00129533
        5714    0.852672    0.874415  0.00129511
        5715     0.85217    0.874411  0.00129489
        5716    0.851685    0.874407  0.00129466
        5717    0.851216    0.874403  0.00129444
        5718    0.850762    0.874399  0.00129422
        5719    0.850323    0.874395  0.00129401
        5720    0.849897    0.874391  0.00129379
        5721    0.849482    0.874386  0.00129357
        5722    0.849078    0.874382  0.00129335
        5723    0.848681    0.874377  0.00129313
        5724     0.84829    0.874373  0.00129291
        5725    0.847903    0.874368   0.0012927
        5726    0.847517    0.874363  0.00129248
        5727     0.84713    0.874359  0.00129226
        5728    0.846739    0.874354  0.00129204
        5729    0.846343    0.874349  0.00129183
        5730    0.845938    0.874344  0.00129161
        5731    0.845523    0.874339   0.0012914
        5732    0.845095    0.874334  0.00129118
        5733    0.844652    0.874329  0.00129097
        5734    0.844192    0.874323  0.00129075
        5735    0.843711    0.874318  0.00129054
        5736    0.843209    0.874313  0.00129032
        5737    0.842682    0.874307  0.00129011
        5738    0.842129    0.874302   0.0012899
        5739    0.841549    0.874296  0.00128969
        5740     0.84094     0.87429  0.00128948
        5741    0.840299    0.874284  0.00128926
        5742    0.839627    0.874278  0.00128905
        5743    0.838922    0.874272  0.00128884
        5744    0.838182    0.874266  0.00128863
        5745    0.837408    0.874259  0.00128843
        5746      0.8366    0.874253  0.00128822
        5747    0.835756    0.874246  0.00128801
        5748    0.834877    0.874239  0.00128781
        5749    0.833964    0.874232   0.0012876
        5750    0.833017    0.874225   0.0012874
        5751    0.832035    0.874218  0.00128719
        5752    0.831021     0.87421  0.00128699
        5753    0.829975    0.874202  0.00128679
        5754    0.828898    0.874194  0.00128659
        5755    0.827792    0.874186  0.00128639
        5756     0.82666    0.874178   0.0012862
        5757    0.825501     0.87417    0.001286
        5758    0.824319    0.874161  0.00128581
        5759    0.823116    0.874152  0.00128561
        5760    0.821894    0.874143  0.00128542
        5761    0.820655    0.874134  0.00128523
        5762    0.819403    0.874124  0.00128505
        5763    0.818139    0.874115  0.00128486
        5764    0.816867    0.874105  0.00128467
        5765     0.81559    0.874095  0.00128449
        5766    0.814311    0.874084  0.00128431
        5767    0.813033    0.874074  0.00128413
        5768    0.811759    0.874063  0.00128395
        5769    0.810493    0.874052  0.00128378
        5770    0.809237    0.874041  0.00128361
        5771    0.807995    0.874029  0.00128343
        5772     0.80677    0.874017  0.00128327
        5773    0.805565    0.874006   0.0012831
        5774    0.804385    0.873994  0.00128293
        5775    0.803232    0.873981  0.00128277
        5776     0.80211    0.873969  0.00128261
        5777    0.801021    0.873956  0.00128245
        5778    0.799968    0.873943  0.00128229
        5779    0.798954     0.87393  0.00128213
        5780    0.797982    0.873917  0.00128198
        5781    0.797054    0.873904  0.00128183
        5782    0.796172    0.873891  0.00128167
        5783    0.795339    0.873877  0.00128152
        5784    0.794556    0.873863  0.00128138
        5785    0.793827    0.873849  0.00128123
        5786    0.793151    0.873835  0.00128108
        5787     0.79253    0.873821  0.00128094
